dt,user_pseudo_id,event_name,category,continent,country,region,medium,source
2023-07-30 18:10:43.000000 UTC,1351740463,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:10:43.000000 UTC,1351740463,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:10:43.000000 UTC,1351740463,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:10:45.000000 UTC,1351740463,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:10:45.000000 UTC,1351740463,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:10:47.000000 UTC,1351740463,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:10:48.000000 UTC,1351740463,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:10:53.000000 UTC,1351740463,Q1-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:10:53.000000 UTC,1351740463,Q2-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:15.000000 UTC,1351740463,Q3-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:21.000000 UTC,1351740463,Q4-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:21.000000 UTC,1351740463,Q5-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:28.000000 UTC,1351740463,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:28.000000 UTC,1351740463,Q7-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:36.000000 UTC,1351740463,Q8-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:36.000000 UTC,1351740463,Q9-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:38.000000 UTC,1351740463,Q10-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:38.000000 UTC,1351740463,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:38.000000 UTC,1351740463,result_3,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:45.000000 UTC,1351740463,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:52.000000 UTC,1351740463,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 18:11:57.000000 UTC,1351740463,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:44:12.000000 UTC,1352382362,first_visit,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:44:12.000000 UTC,1352382362,session_start,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:44:12.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:44:17.000000 UTC,1352382362,scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:44:37.000000 UTC,1352382362,start_bnt,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:44:37.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:44:42.000000 UTC,1352382362,scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:44:52.000000 UTC,1352382362,Q1-1,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:44:52.000000 UTC,1352382362,Q2-2,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:45:14.000000 UTC,1352382362,Q4-2,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:45:14.000000 UTC,1352382362,Q3-1,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:45:34.000000 UTC,1352382362,Q5-1,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:45:43.000000 UTC,1352382362,Q6-1,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:45:49.000000 UTC,1352382362,Q7-2,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:45:55.000000 UTC,1352382362,Q8-1,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:46:03.000000 UTC,1352382362,Q9-2,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:46:03.000000 UTC,1352382362,Q10-1,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:46:04.000000 UTC,1352382362,result_5,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:46:04.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:46:14.000000 UTC,1352382362,60 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:46:38.000000 UTC,1352382362,90 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:46:43.000000 UTC,1352382362,scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:31.000000 UTC,1352382362,result_5,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:31.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:38.000000 UTC,1352382362,60 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:43.000000 UTC,1352382362,result_5,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:43.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:46.000000 UTC,1352382362,60 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:46.000000 UTC,1352382362,90 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:49.000000 UTC,1352382362,90 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:51.000000 UTC,1352382362,scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:51.000000 UTC,1352382362,user_engagement,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:51.000000 UTC,1352382362,scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:54:51.000000 UTC,1352382362,user_engagement,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:21.000000 UTC,1352382362,result_5,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:21.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:23.000000 UTC,1352382362,60 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:23.000000 UTC,1352382362,90 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:27.000000 UTC,1352382362,scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:27.000000 UTC,1352382362,user_engagement,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:30.000000 UTC,1352382362,result_5,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:30.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:32.000000 UTC,1352382362,60 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:32.000000 UTC,1352382362,90 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:55:33.000000 UTC,1352382362,scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:57:42.000000 UTC,1352382362,result_5,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:57:42.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:57:49.000000 UTC,1352382362,60 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:57:54.000000 UTC,1352382362,90 % Scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:57:58.000000 UTC,1352382362,scroll,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:58:13.000000 UTC,1352382362,result_5,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:58:13.000000 UTC,1352382362,page_view,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 12:58:21.000000 UTC,1352382362,user_engagement,desktop,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-01 15:24:18.000000 UTC,1355476658,first_visit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:18.000000 UTC,1355476658,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:18.000000 UTC,1355476658,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:19.000000 UTC,1355476658,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:19.000000 UTC,1355476658,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:20.000000 UTC,1355476658,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:25.000000 UTC,1355476658,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:36.000000 UTC,1355476658,Q1-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:46.000000 UTC,1355476658,Q2-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:24:57.000000 UTC,1355476658,Q3-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:06.000000 UTC,1355476658,Q4-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:13.000000 UTC,1355476658,Q5-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:19.000000 UTC,1355476658,Q6-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:19.000000 UTC,1355476658,Q7-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:34.000000 UTC,1355476658,Q8-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:34.000000 UTC,1355476658,Q9-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:48.000000 UTC,1355476658,Q10-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:54.000000 UTC,1355476658,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:54.000000 UTC,1355476658,result_4,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:54.000000 UTC,1355476658,60 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:25:58.000000 UTC,1355476658,90 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:26:03.000000 UTC,1355476658,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 15:26:06.000000 UTC,1355476658,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 17:17:04.000000 UTC,1376578324,first_visit,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-29 17:17:04.000000 UTC,1376578324,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-29 17:17:04.000000 UTC,1376578324,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:23:53.000000 UTC,1376578324,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:23:53.000000 UTC,1376578324,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 17:37:39.000000 UTC,1376578324,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 17:37:39.000000 UTC,1376578324,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 17:37:46.000000 UTC,1376578324,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-01 00:25:30.000000 UTC,1376578324,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-01 00:25:30.000000 UTC,1376578324,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-01 00:25:30.000000 UTC,1376578324,result_5,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 12:17:03.000000 UTC,1379232047,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:17:03.000000 UTC,1379232047,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:17:03.000000 UTC,1379232047,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:17:05.000000 UTC,1379232047,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:17:05.000000 UTC,1379232047,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:17:10.000000 UTC,1379232047,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:19:36.000000 UTC,1379232047,Q1-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:20:09.000000 UTC,1379232047,Q2-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:21:33.000000 UTC,1379232047,Q3-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:21:45.000000 UTC,1379232047,Q4-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:21:51.000000 UTC,1379232047,Q5-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:21:58.000000 UTC,1379232047,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:22:59.000000 UTC,1379232047,Q7-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:12.000000 UTC,1379232047,Q8-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:23.000000 UTC,1379232047,Q9-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:27.000000 UTC,1379232047,Q10-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:33.000000 UTC,1379232047,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:33.000000 UTC,1379232047,result_4,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:39.000000 UTC,1379232047,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:39.000000 UTC,1379232047,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:44.000000 UTC,1379232047,result_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:44.000000 UTC,1379232047,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:23:50.000000 UTC,1379232047,kakao_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:03.000000 UTC,1379232047,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:03.000000 UTC,1379232047,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:05.000000 UTC,1379232047,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:05.000000 UTC,1379232047,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:06.000000 UTC,1379232047,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:14.000000 UTC,1379232047,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:16.000000 UTC,1379232047,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:31.000000 UTC,1379232047,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:24:32.000000 UTC,1379232047,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:11:17.000000 UTC,1381782807,first_visit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:11:17.000000 UTC,1381782807,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:11:17.000000 UTC,1381782807,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:11:43.000000 UTC,1381782807,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:11:43.000000 UTC,1381782807,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:11:43.000000 UTC,1381782807,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:11:48.000000 UTC,1381782807,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:11:57.000000 UTC,1381782807,Q1-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:05.000000 UTC,1381782807,Q2-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:19.000000 UTC,1381782807,Q3-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:35.000000 UTC,1381782807,Q4-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:43.000000 UTC,1381782807,Q5-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:54.000000 UTC,1381782807,Q6-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:54.000000 UTC,1381782807,Q7-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:16.000000 UTC,1381782807,Q8-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:19.000000 UTC,1381782807,Q9-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:27.000000 UTC,1381782807,Q10-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:27.000000 UTC,1381782807,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:27.000000 UTC,1381782807,result_4,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:32.000000 UTC,1381782807,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:38.000000 UTC,1381782807,60 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:48.000000 UTC,1381782807,90 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:54.000000 UTC,1381782807,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:22:29.000000 UTC,1397474354,first_visit,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:22:29.000000 UTC,1397474354,session_start,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:22:29.000000 UTC,1397474354,page_view,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:22:30.000000 UTC,1397474354,start_bnt,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:22:33.000000 UTC,1397474354,page_view,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:22:39.000000 UTC,1397474354,scroll,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:22:46.000000 UTC,1397474354,Q1-2,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:22:55.000000 UTC,1397474354,Q2-2,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:04.000000 UTC,1397474354,Q3-1,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:04.000000 UTC,1397474354,Q4-1,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:18.000000 UTC,1397474354,Q5-2,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:28.000000 UTC,1397474354,Q6-2,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:36.000000 UTC,1397474354,Q7-2,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:47.000000 UTC,1397474354,Q8-1,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:52.000000 UTC,1397474354,Q9-2,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:53.000000 UTC,1397474354,result_1,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:53.000000 UTC,1397474354,Q10-2,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:53.000000 UTC,1397474354,page_view,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:23:53.000000 UTC,1397474354,entj_1,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:24:02.000000 UTC,1397474354,60 % Scroll,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:24:02.000000 UTC,1397474354,90 % Scroll,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-08-03 12:24:07.000000 UTC,1397474354,scroll,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-07-31 19:43:45.000000 UTC,1413590936,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:43:45.000000 UTC,1413590936,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:43:45.000000 UTC,1413590936,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:43:46.000000 UTC,1413590936,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:43:46.000000 UTC,1413590936,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:43:46.000000 UTC,1413590936,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:43:51.000000 UTC,1413590936,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:44:03.000000 UTC,1413590936,Q1-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:44:10.000000 UTC,1413590936,Q2-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:44:31.000000 UTC,1413590936,Q3-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:44:36.000000 UTC,1413590936,Q4-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:44:45.000000 UTC,1413590936,Q5-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:44:45.000000 UTC,1413590936,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:44:58.000000 UTC,1413590936,Q7-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:45:26.000000 UTC,1413590936,Q8-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:45:32.000000 UTC,1413590936,Q9-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:45:32.000000 UTC,1413590936,Q10-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:45:33.000000 UTC,1413590936,result_2,mobile,Asia,South Korea,Seoul,(none),(direct)
